วันเดือนปี,price,ราคาเปิด,สูงสุด,ต่ำสุด,vol,% เปลี่ยน,Norm_price,stock
10/17/2017,1.161,1.181,1.181,1.161,195330,-1.69%,0.189471936,Stark
10/16/2017,1.181,1.2,1.2,1.181,213520,-1.58%,0.192793092,Stark
10/12/2017,1.2,1.19,1.2,1.181,129290,0.84%,0.19594819,Stark
10/11/2017,1.19,1.19,1.238,1.181,967560,0.00%,0.194287612,Stark
10/10/2017,1.19,1.19,1.2,1.19,64800,-0.83%,0.194287612,Stark
10/9/2017,1.2,1.19,1.21,1.19,229540,0.00%,0.19594819,Stark
10/6/2017,1.2,1.2,1.21,1.19,446990,0.00%,0.19594819,Stark
10/5/2017,1.2,1.21,1.219,1.2,274810,0.00%,0.19594819,Stark
10/4/2017,1.2,1.2,1.229,1.2,322450,0.00%,0.19594819,Stark
10/3/2017,1.2,1.2,1.2,1.19,267980,0.84%,0.19594819,Stark
10/2/2017,1.19,1.219,1.219,1.19,147580,-0.83%,0.194287612,Stark
9/29/2017,1.2,1.21,1.219,1.2,102010,0.84%,0.19594819,Stark
9/28/2017,1.19,1.2,1.219,1.19,587850,-0.83%,0.194287612,Stark
9/27/2017,1.2,1.219,1.219,1.2,289070,-0.83%,0.19594819,Stark
9/26/2017,1.21,1.229,1.229,1.21,164220,0.00%,0.197608768,Stark
9/25/2017,1.21,1.219,1.219,1.21,301990,0.00%,0.197608768,Stark
9/22/2017,1.21,1.219,1.248,1.21,602530,-0.74%,0.197608768,Stark
9/21/2017,1.219,1.229,1.238,1.21,329270,0.00%,0.199103288,Stark
9/20/2017,1.219,1.21,1.229,1.21,197190,0.00%,0.199103288,Stark
9/19/2017,1.219,1.229,1.229,1.21,743600,-0.81%,0.199103288,Stark
9/18/2017,1.229,1.238,1.248,1.229,382290,-0.73%,0.200763866,Stark
9/15/2017,1.238,1.258,1.277,1.238,934170,-1.59%,0.202258386,Stark
9/14/2017,1.258,1.326,1.335,1.258,5670000,-3.01%,0.205579542,Stark
9/13/2017,1.297,1.21,1.297,1.2,6190000,8.08%,0.212055795,Stark
9/12/2017,1.2,1.21,1.229,1.2,313970,0.00%,0.19594819,Stark
9/11/2017,1.2,1.21,1.219,1.2,88050,0.00%,0.19594819,Stark
9/8/2017,1.2,1.219,1.219,1.2,50740,-0.83%,0.19594819,Stark
9/7/2017,1.21,1.219,1.219,1.19,358310,-0.74%,0.197608768,Stark
9/6/2017,1.219,1.21,1.219,1.19,143350,1.58%,0.199103288,Stark
9/5/2017,1.2,1.229,1.238,1.2,239870,-0.83%,0.19594819,Stark
9/4/2017,1.21,1.21,1.219,1.2,134150,0.00%,0.197608768,Stark
9/1/2017,1.21,1.219,1.238,1.21,301990,-0.74%,0.197608768,Stark
8/31/2017,1.219,1.229,1.229,1.2,193990,0.00%,0.199103288,Stark
8/30/2017,1.219,1.219,1.219,1.21,24910,0.00%,0.199103288,Stark
8/29/2017,1.219,1.21,1.229,1.2,125570,1.58%,0.199103288,Stark
8/28/2017,1.2,1.238,1.238,1.2,271190,-0.83%,0.19594819,Stark
8/25/2017,1.21,1.238,1.238,1.21,64080,-1.55%,0.197608768,Stark
8/24/2017,1.229,1.229,1.238,1.229,261580,0.82%,0.200763866,Stark
8/23/2017,1.219,1.21,1.248,1.21,329270,1.58%,0.199103288,Stark
8/22/2017,1.2,1.2,1.238,1.19,258480,0.84%,0.19594819,Stark
8/21/2017,1.19,1.2,1.2,1.19,28730,-0.83%,0.194287612,Stark
8/18/2017,1.2,1.2,1.21,1.19,187270,1.61%,0.19594819,Stark
8/17/2017,1.181,1.2,1.2,1.181,111510,-1.58%,0.192793092,Stark
8/16/2017,1.2,1.19,1.219,1.19,117920,0.00%,0.19594819,Stark
8/15/2017,1.2,1.21,1.219,1.2,328340,-3.23%,0.19594819,Stark
8/11/2017,1.24,1.29,1.29,1.24,591500,-3.88%,0.202590501,Stark
8/10/2017,1.29,1.29,1.3,1.29,124600,0.00%,0.210893391,Stark
8/9/2017,1.29,1.31,1.33,1.29,2610000,-1.53%,0.210893391,Stark
8/8/2017,1.31,1.3,1.34,1.29,1520000,1.55%,0.214214547,Stark
8/7/2017,1.29,1.31,1.32,1.29,374900,-1.53%,0.210893391,Stark
8/4/2017,1.31,1.3,1.33,1.29,759300,1.55%,0.214214547,Stark
8/3/2017,1.29,1.31,1.33,1.29,592300,-0.77%,0.210893391,Stark
8/2/2017,1.3,1.29,1.34,1.29,1190000,1.56%,0.212553969,Stark
8/1/2017,1.28,1.3,1.31,1.28,781600,-0.78%,0.209232813,Stark
7/31/2017,1.29,1.31,1.32,1.29,425100,0.00%,0.210893391,Stark
7/27/2017,1.29,1.31,1.32,1.29,321800,-0.77%,0.210893391,Stark
7/26/2017,1.3,1.31,1.33,1.3,729000,0.00%,0.212553969,Stark
7/25/2017,1.3,1.31,1.33,1.3,445400,0.00%,0.212553969,Stark
7/24/2017,1.3,1.33,1.36,1.3,2290000,-1.52%,0.212553969,Stark
7/21/2017,1.32,1.33,1.35,1.3,1600000,-1.49%,0.215875125,Stark
7/20/2017,1.34,1.35,1.36,1.33,648400,-0.74%,0.21919628,Stark
7/19/2017,1.35,1.33,1.37,1.32,2430000,1.50%,0.220856858,Stark
7/18/2017,1.33,1.33,1.35,1.32,2260000,2.31%,0.217535702,Stark
7/17/2017,1.3,1.31,1.35,1.3,891000,-0.76%,0.212553969,Stark
7/14/2017,1.31,1.32,1.34,1.31,691000,-0.76%,0.214214547,Stark
7/13/2017,1.32,1.33,1.35,1.32,828500,-0.75%,0.215875125,Stark
7/12/2017,1.33,1.32,1.36,1.3,4010000,0.76%,0.217535702,Stark
7/11/2017,1.32,1.33,1.34,1.3,1120000,0.76%,0.215875125,Stark
7/7/2017,1.31,1.29,1.41,1.29,7990000,2.34%,0.214214547,Stark
7/6/2017,1.28,1.33,1.33,1.28,714300,-3.03%,0.209232813,Stark
7/5/2017,1.32,1.31,1.35,1.31,678200,0.76%,0.215875125,Stark
7/4/2017,1.31,1.33,1.34,1.3,635200,-0.76%,0.214214547,Stark
7/3/2017,1.32,1.31,1.37,1.31,1290000,0.00%,0.215875125,Stark
6/30/2017,1.32,1.34,1.35,1.31,639700,-1.49%,0.215875125,Stark
6/29/2017,1.34,1.35,1.37,1.34,743400,0.00%,0.21919628,Stark
6/28/2017,1.34,1.38,1.38,1.34,607000,-2.19%,0.21919628,Stark
6/27/2017,1.37,1.39,1.41,1.36,1280000,-0.72%,0.224178014,Stark
6/26/2017,1.38,1.38,1.39,1.37,109500,0.73%,0.225838592,Stark
6/23/2017,1.37,1.37,1.39,1.36,609600,0.74%,0.224178014,Stark
6/22/2017,1.36,1.38,1.4,1.36,467200,-0.73%,0.222517436,Stark
6/21/2017,1.37,1.4,1.4,1.37,439100,-1.44%,0.224178014,Stark
6/20/2017,1.39,1.41,1.41,1.38,782300,-0.71%,0.22749917,Stark
6/19/2017,1.4,1.42,1.46,1.4,2550000,-0.71%,0.229159748,Stark
6/16/2017,1.41,1.41,1.43,1.4,1030000,0.71%,0.230820325,Stark
6/15/2017,1.4,1.42,1.42,1.4,390600,0.00%,0.229159748,Stark
6/14/2017,1.4,1.41,1.42,1.4,347000,-0.71%,0.229159748,Stark
6/13/2017,1.41,1.42,1.43,1.4,1820000,0.71%,0.230820325,Stark
6/12/2017,1.4,1.4,1.43,1.38,971600,0.72%,0.229159748,Stark
6/9/2017,1.39,1.43,1.43,1.39,721800,-0.71%,0.22749917,Stark
6/8/2017,1.4,1.45,1.46,1.39,1560000,-4.11%,0.229159748,Stark
6/7/2017,1.46,1.5,1.5,1.45,1310000,-2.67%,0.239123215,Stark
6/6/2017,1.5,1.5,1.53,1.48,1770000,0.67%,0.245765526,Stark
6/5/2017,1.49,1.52,1.54,1.49,2360000,-1.32%,0.244104949,Stark
6/2/2017,1.51,1.52,1.54,1.5,2160000,0.00%,0.247426104,Stark
6/1/2017,1.51,1.55,1.55,1.51,4830000,-1.95%,0.247426104,Stark
5/31/2017,1.54,1.51,1.57,1.51,10330000,3.36%,0.252407838,Stark
5/30/2017,1.49,1.52,1.52,1.49,724000,-0.67%,0.244104949,Stark
5/29/2017,1.5,1.5,1.53,1.48,2000000,0.67%,0.245765526,Stark
5/26/2017,1.49,1.52,1.52,1.49,1640000,-1.32%,0.244104949,Stark
5/25/2017,1.51,1.52,1.55,1.5,4040000,0.00%,0.247426104,Stark
5/24/2017,1.51,1.55,1.56,1.51,5010000,-1.95%,0.247426104,Stark
5/23/2017,1.54,1.54,1.62,1.53,26850000,0.00%,0.252407838,Stark
5/22/2017,1.54,1.52,1.56,1.51,6690000,1.32%,0.252407838,Stark
5/19/2017,1.52,1.54,1.54,1.49,4990000,-1.30%,0.249086682,Stark
5/18/2017,1.54,1.39,1.6,1.39,25060000,13.24%,0.252407838,Stark
5/17/2017,1.36,1.32,1.36,1.32,1010000,3.03%,0.222517436,Stark
5/16/2017,1.32,1.28,1.37,1.28,916400,2.33%,0.215875125,Stark
5/15/2017,1.29,1.32,1.35,1.29,1180000,-5.84%,0.210893391,Stark
5/12/2017,1.37,1.37,1.44,1.37,1620000,-2.84%,0.224178014,Stark
5/11/2017,1.41,1.57,1.57,1.41,2260000,-8.44%,0.230820325,Stark
5/9/2017,1.54,1.57,1.59,1.54,3910000,-1.28%,0.252407838,Stark
5/8/2017,1.56,1.58,1.59,1.55,5660000,-6.02%,0.255728994,Stark
5/5/2017,1.66,1.631,1.719,1.631,24470000,2.41%,0.272334773,Stark
5/4/2017,1.621,1.562,1.679,1.543,21140000,5.06%,0.265858519,Stark
5/3/2017,1.543,1.631,1.641,1.543,9490000,-5.97%,0.252906011,Stark
5/2/2017,1.641,1.689,1.719,1.641,5610000,-2.84%,0.269179675,Stark
4/28/2017,1.689,1.719,1.738,1.67,16830000,-1.17%,0.277150448,Stark
4/27/2017,1.709,1.689,1.855,1.67,39310000,2.34%,0.280471604,Stark
4/26/2017,1.67,1.709,1.787,1.67,6510000,-2.28%,0.27399535,Stark
4/25/2017,1.709,1.865,1.924,1.66,3930000,-8.85%,0.280471604,Stark
4/24/2017,1.875,2.011,2.031,1.865,6400000,-5.87%,0.308037197,Stark
4/21/2017,1.992,1.992,2.109,1.953,16060000,0.00%,0.327465958,Stark
4/20/2017,1.992,2.109,2.168,1.992,20330000,-3.77%,0.327465958,Stark
4/19/2017,2.07,1.992,2.207,1.972,19620000,4.97%,0.340418466,Stark
4/18/2017,1.972,2.051,2.051,1.953,2180000,-2.90%,0.324144802,Stark
4/17/2017,2.031,2.051,2.109,2.011,5360000,0.99%,0.333942212,Stark
4/12/2017,2.011,1.885,2.187,1.865,23520000,8.41%,0.330621056,Stark
4/11/2017,1.855,1.992,2.07,1.845,4970000,-6.88%,0.304716041,Stark
4/10/2017,1.992,1.748,2.168,1.748,21180000,10.30%,0.327465958,Stark
4/7/2017,1.806,1.631,1.806,1.572,6400000,8.14%,0.29657921,Stark
4/5/2017,1.67,1.758,1.758,1.67,879900,-4.46%,0.27399535,Stark
4/4/2017,1.748,1.787,1.787,1.719,1830000,-0.57%,0.286947858,Stark
4/3/2017,1.758,1.689,1.797,1.67,12830000,6.55%,0.288608436,Stark
3/31/2017,1.65,1.514,1.797,1.494,24160000,13.40%,0.270674195,Stark
3/30/2017,1.455,1.416,1.474,1.416,214100,2.03%,0.238292926,Stark
3/29/2017,1.426,1.416,1.426,1.406,49300,1.42%,0.23347725,Stark
3/28/2017,1.406,1.406,1.426,1.387,181400,-2.02%,0.230156094,Stark
3/27/2017,1.435,1.445,1.465,1.406,10700,0.63%,0.23497177,Stark
3/24/2017,1.426,1.445,1.445,1.377,35600,0.71%,0.23347725,Stark
3/23/2017,1.416,1.406,1.445,1.406,18400,0.71%,0.231816672,Stark
3/22/2017,1.406,1.406,1.435,1.406,51500,1.37%,0.230156094,Stark
3/21/2017,1.387,1.435,1.435,1.387,6600,-2.05%,0.227000996,Stark
3/20/2017,1.416,1.416,1.416,1.387,28500,2.09%,0.231816672,Stark
3/17/2017,1.387,1.387,1.396,1.367,223900,2.97%,0.227000996,Stark
3/16/2017,1.347,1.347,1.347,1.338,3500,0.67%,0.220358685,Stark
3/15/2017,1.338,1.367,1.396,1.338,46500,-1.40%,0.218864165,Stark
3/14/2017,1.357,1.308,1.357,1.308,52000,2.96%,0.222019263,Stark
3/13/2017,1.318,1.377,1.377,1.308,81500,-2.15%,0.215543009,Stark
3/10/2017,1.347,1.387,1.406,1.347,90900,-2.18%,0.220358685,Stark
3/9/2017,1.377,1.338,1.416,1.338,110900,2.23%,0.225340418,Stark
3/8/2017,1.347,1.367,1.367,1.338,157100,-2.18%,0.220358685,Stark
3/7/2017,1.377,1.377,1.396,1.367,665200,-4.71%,0.225340418,Stark
3/6/2017,1.445,1.445,1.445,1.445,47000,-0.69%,0.236632348,Stark
3/3/2017,1.455,1.504,1.504,1.455,212300,-3.26%,0.238292926,Stark
3/2/2017,1.504,1.504,1.504,1.504,2200,0.00%,0.246429758,Stark
3/1/2017,1.504,1.474,1.543,1.474,81400,0.67%,0.246429758,Stark
2/28/2017,1.494,1.562,1.562,1.494,165100,-3.80%,0.24476918,Stark
2/27/2017,1.553,1.553,1.553,1.474,53400,-1.21%,0.254566589,Stark
2/24/2017,1.572,1.562,1.582,1.543,15700,0.00%,0.257721687,Stark
2/23/2017,1.572,1.562,1.572,1.562,1000,0.00%,0.257721687,Stark
2/22/2017,1.572,1.572,1.572,1.572,10300,0.00%,0.257721687,Stark
2/21/2017,1.572,1.582,1.601,1.562,32600,-1.81%,0.257721687,Stark
2/20/2017,1.601,1.611,1.611,1.601,51400,0.00%,0.262537363,Stark
2/17/2017,1.601,1.621,1.641,1.582,398600,1.20%,0.262537363,Stark
2/16/2017,1.582,1.572,1.601,1.572,149300,1.87%,0.259382265,Stark
2/15/2017,1.553,1.562,1.572,1.533,358400,-3.54%,0.254566589,Stark
2/14/2017,1.61,1.64,1.64,1.61,150200,-1.83%,0.264031883,Stark
2/10/2017,1.64,1.64,1.66,1.62,67400,0.00%,0.269013617,Stark
2/9/2017,1.64,1.65,1.67,1.64,16300,-1.80%,0.269013617,Stark
2/8/2017,1.67,1.67,1.67,1.67,100,0.60%,0.27399535,Stark
2/7/2017,1.66,1.67,1.68,1.62,53800,-1.19%,0.272334773,Stark
2/6/2017,1.68,1.65,1.68,1.65,31100,0.00%,0.275655928,Stark
2/3/2017,1.68,1.66,1.69,1.66,6400,1.20%,0.275655928,Stark
2/2/2017,1.66,1.67,1.67,1.66,13200,0.00%,0.272334773,Stark
2/1/2017,1.66,1.67,1.7,1.66,55700,0.00%,0.272334773,Stark
1/31/2017,1.66,1.66,1.67,1.66,144000,0.00%,0.272334773,Stark
1/30/2017,1.66,1.66,1.7,1.66,400300,0.00%,0.272334773,Stark
1/27/2017,1.66,1.66,1.71,1.66,285800,0.00%,0.272334773,Stark
1/26/2017,1.66,1.67,1.68,1.66,125600,-0.60%,0.272334773,Stark
1/25/2017,1.67,1.68,1.69,1.67,18400,-0.60%,0.27399535,Stark
1/24/2017,1.68,1.69,1.7,1.67,80700,0.00%,0.275655928,Stark
1/23/2017,1.68,1.71,1.71,1.67,66200,0.00%,0.275655928,Stark
1/20/2017,1.68,1.65,1.69,1.65,119300,1.20%,0.275655928,Stark
1/19/2017,1.66,1.66,1.7,1.65,162200,0.00%,0.272334773,Stark
1/18/2017,1.66,1.66,1.68,1.66,74400,0.00%,0.272334773,Stark
1/17/2017,1.66,1.66,1.69,1.66,385200,0.00%,0.272334773,Stark
1/16/2017,1.66,1.67,1.69,1.65,250100,-0.60%,0.272334773,Stark
1/13/2017,1.67,1.71,1.71,1.67,237700,0.00%,0.27399535,Stark
1/12/2017,1.67,1.67,1.74,1.67,2240000,0.00%,0.27399535,Stark
1/11/2017,1.67,1.68,1.69,1.67,207200,0.00%,0.27399535,Stark
1/10/2017,1.67,1.67,1.71,1.66,258700,0.00%,0.27399535,Stark
1/9/2017,1.67,1.67,1.75,1.64,1770000,1.21%,0.27399535,Stark
1/6/2017,1.65,1.66,1.7,1.65,417000,0.00%,0.270674195,Stark
1/5/2017,1.65,1.66,1.66,1.64,122600,0.00%,0.270674195,Stark
1/4/2017,1.65,1.69,1.69,1.65,187200,-1.79%,0.270674195,Stark
12/30/2016,1.68,1.65,1.7,1.62,583300,1.82%,0.275655928,Stark
12/29/2016,1.65,1.68,1.69,1.65,192800,0.00%,0.270674195,Stark
12/28/2016,1.65,1.67,1.69,1.65,309800,-1.20%,0.270674195,Stark
12/27/2016,1.67,1.66,1.77,1.65,1560000,1.83%,0.27399535,Stark
12/26/2016,1.64,1.65,1.68,1.63,214500,-0.61%,0.269013617,Stark
12/23/2016,1.65,1.7,1.7,1.64,730400,-2.94%,0.270674195,Stark
12/22/2016,1.7,1.7,1.75,1.69,2130000,0.59%,0.278977084,Stark
12/21/2016,1.69,1.7,1.77,1.69,6330000,0.00%,0.277316506,Stark
12/20/2016,1.69,1.73,1.74,1.65,2480000,-2.87%,0.277316506,Stark
12/19/2016,1.74,1.56,2.04,1.56,17170000,10.83%,0.285619396,Stark
12/16/2016,1.57,1.57,1.59,1.57,173000,-1.26%,0.257389572,Stark
12/15/2016,1.59,1.6,1.6,1.57,340900,0.63%,0.260710727,Stark
12/14/2016,1.58,1.58,1.61,1.56,1470000,1.94%,0.259050149,Stark
12/13/2016,1.55,1.52,1.57,1.51,2710000,3.33%,0.254068416,Stark
12/9/2016,1.5,1.5,1.52,1.49,768100,2.04%,0.245765526,Stark
12/8/2016,1.47,1.45,1.49,1.45,153700,2.08%,0.240783793,Stark
12/7/2016,1.44,1.45,1.46,1.44,177300,-0.69%,0.235802059,Stark
12/6/2016,1.45,1.47,1.47,1.44,193400,-1.36%,0.237462637,Stark
12/2/2016,1.47,1.48,1.5,1.46,208200,-0.68%,0.240783793,Stark
12/1/2016,1.48,1.48,1.49,1.44,525000,0.00%,0.242444371,Stark
11/30/2016,1.48,1.54,1.57,1.48,719800,-5.13%,0.242444371,Stark
11/29/2016,1.56,1.56,1.62,1.56,184700,0.00%,0.255728994,Stark
11/28/2016,1.56,1.56,1.6,1.56,120900,-0.64%,0.255728994,Stark
11/25/2016,1.57,1.54,1.6,1.54,359600,-1.26%,0.257389572,Stark
11/24/2016,1.59,1.6,1.61,1.58,122100,-0.62%,0.260710727,Stark
11/23/2016,1.6,1.63,1.63,1.6,336000,-1.23%,0.262371305,Stark
11/22/2016,1.62,1.62,1.67,1.62,969900,1.25%,0.265692461,Stark
11/21/2016,1.6,1.53,1.63,1.51,1850000,6.67%,0.262371305,Stark
11/18/2016,1.5,1.46,1.52,1.45,1520000,4.17%,0.245765526,Stark
11/17/2016,1.44,1.43,1.48,1.4,1810000,4.35%,0.235802059,Stark
11/16/2016,1.38,1.36,1.45,1.36,3570000,-1.43%,0.225838592,Stark
11/15/2016,1.4,1.47,1.5,1.4,1690000,-9.68%,0.229159748,Stark
11/14/2016,1.55,1.56,1.61,1.55,699800,-7.19%,0.254068416,Stark
11/11/2016,1.67,1.67,1.67,1.65,73400,0.00%,0.27399535,Stark
11/10/2016,1.67,1.69,1.71,1.67,380400,0.00%,0.27399535,Stark
11/9/2016,1.67,1.67,1.69,1.67,84500,-1.18%,0.27399535,Stark
11/8/2016,1.69,1.68,1.7,1.67,257900,0.00%,0.277316506,Stark
11/7/2016,1.69,1.71,1.74,1.69,343200,-1.17%,0.277316506,Stark
11/4/2016,1.71,1.74,1.74,1.71,269400,-1.16%,0.280637662,Stark
11/3/2016,1.73,1.68,1.76,1.67,1950000,1.17%,0.283958818,Stark
11/2/2016,1.71,1.75,1.75,1.7,3200000,1.18%,0.280637662,Stark
11/1/2016,1.69,1.65,1.75,1.64,2200000,4.32%,0.277316506,Stark
10/31/2016,1.62,1.63,1.68,1.6,1260000,0.00%,0.265692461,Stark
10/28/2016,1.62,1.7,1.73,1.62,792400,-3.57%,0.265692461,Stark
10/27/2016,1.68,1.72,1.82,1.68,917400,-3.45%,0.275655928,Stark
10/26/2016,1.74,1.74,1.77,1.71,1090000,-1.14%,0.285619396,Stark
10/25/2016,1.76,1.81,1.82,1.7,963400,-2.22%,0.288940551,Stark
10/21/2016,1.8,1.85,1.85,1.8,795600,-2.17%,0.295582863,Stark
10/20/2016,1.84,1.88,1.92,1.84,2120000,0.00%,0.302225174,Stark
10/19/2016,1.84,1.8,1.88,1.8,2660000,0.55%,0.302225174,Stark
10/18/2016,1.83,1.92,1.95,1.8,1660000,-2.66%,0.300564596,Stark
10/17/2016,1.88,1.78,1.93,1.76,2660000,6.21%,0.308867486,Stark
10/14/2016,1.77,1.63,1.77,1.63,4350000,12.74%,0.290601129,Stark
10/13/2016,1.57,1.62,1.74,1.57,6530000,-7.10%,0.257389572,Stark
10/12/2016,1.69,1.96,1.96,1.41,6320000,-12.89%,0.277316506,Stark
10/11/2016,1.94,1.9,2,1.84,9340000,6.59%,0.318830953,Stark
10/10/2016,1.82,1.99,1.99,1.7,2260000,-8.54%,0.298904019,Stark
10/7/2016,1.99,2.06,2.06,1.98,2760000,-1.49%,0.327133843,Stark
10/6/2016,2.02,2.06,2.08,1.96,5250000,-2.88%,0.332115576,Stark
10/5/2016,2.08,2.18,2.18,2.04,11350000,0.00%,0.342079044,Stark
10/4/2016,2.08,2.16,2.22,2,28030000,5.58%,0.342079044,Stark
10/3/2016,1.97,1.75,2.06,1.7,49400000,20.12%,0.323812687,Stark
9/30/2016,1.64,1.6,1.68,1.57,9400000,4.46%,0.269013617,Stark
9/29/2016,1.57,1.49,1.61,1.46,9690000,9.03%,0.257389572,Stark
9/28/2016,1.44,1.4,1.56,1.36,9570000,4.35%,0.235802059,Stark
9/27/2016,1.38,1.39,1.41,1.34,1140000,-0.72%,0.225838592,Stark
9/26/2016,1.39,1.33,1.39,1.32,593300,3.73%,0.22749917,Stark
9/23/2016,1.34,1.26,1.44,1.24,5650000,6.35%,0.21919628,Stark
9/22/2016,1.26,1.22,1.28,1.19,673900,5.88%,0.205911657,Stark
9/21/2016,1.19,1.23,1.23,1.19,50200,-1.65%,0.194287612,Stark
9/20/2016,1.21,1.16,1.22,1.16,2500,-0.82%,0.197608768,Stark
9/19/2016,1.22,1.15,1.23,1.15,15000,1.67%,0.199269346,Stark
9/16/2016,1.2,1.2,1.2,1.18,54000,1.69%,0.19594819,Stark
9/15/2016,1.18,1.14,1.22,1.14,37000,3.51%,0.192627034,Stark
9/14/2016,1.14,1.14,1.14,1.14,8000,0.00%,0.185984723,Stark
9/13/2016,1.14,1.14,1.19,1.14,536800,0.00%,0.185984723,Stark
9/12/2016,1.14,1.14,1.17,1.14,75100,-5.00%,0.185984723,Stark
9/9/2016,1.2,1.14,1.25,1.14,16800,1.69%,0.19594819,Stark
9/8/2016,1.18,1.2,1.21,1.17,491600,-3.28%,0.192627034,Stark
9/7/2016,1.22,1.23,1.24,1.22,28600,-0.81%,0.199269346,Stark
9/6/2016,1.23,1.28,1.28,1.22,53100,0.00%,0.200929924,Stark
9/5/2016,1.23,1.28,1.28,1.23,200600,-4.65%,0.200929924,Stark
9/2/2016,1.29,1.31,1.31,1.27,91900,0.00%,0.210893391,Stark
9/1/2016,1.29,1.27,1.31,1.27,235800,1.57%,0.210893391,Stark
8/31/2016,1.27,1.29,1.29,1.27,187100,-1.55%,0.207572235,Stark
8/30/2016,1.29,1.32,1.32,1.28,256000,-1.53%,0.210893391,Stark
8/29/2016,1.31,1.33,1.33,1.29,110600,-0.76%,0.214214547,Stark
8/26/2016,1.32,1.31,1.34,1.28,1770000,2.33%,0.215875125,Stark
8/25/2016,1.29,1.31,1.31,1.29,189700,-2.27%,0.210893391,Stark
8/24/2016,1.32,1.3,1.32,1.28,1370000,1.54%,0.215875125,Stark
8/23/2016,1.3,1.31,1.32,1.28,1060000,-0.76%,0.212553969,Stark
8/22/2016,1.31,1.38,1.43,1.31,2400000,-8.39%,0.214214547,Stark
8/19/2016,1.43,1.45,1.45,1.43,208300,-1.38%,0.234141481,Stark
8/18/2016,1.45,1.46,1.49,1.42,4960000,0.00%,0.237462637,Stark
8/17/2016,1.45,1.45,1.51,1.42,5230000,0.00%,0.237462637,Stark
8/16/2016,1.45,1.45,1.45,1.45,24100,0.00%,0.237462637,Stark
8/15/2016,1.45,1.46,1.46,1.45,100800,-1.36%,0.237462637,Stark
8/11/2016,1.47,1.46,1.47,1.46,49500,0.00%,0.240783793,Stark
8/10/2016,1.47,1.47,1.48,1.47,23600,0.00%,0.240783793,Stark
8/9/2016,1.47,1.48,1.52,1.47,747900,0.00%,0.240783793,Stark
8/8/2016,1.47,1.48,1.48,1.47,93100,0.00%,0.240783793,Stark
8/5/2016,1.47,1.48,1.48,1.46,36900,0.00%,0.240783793,Stark
8/4/2016,1.47,1.46,1.48,1.46,77700,0.68%,0.240783793,Stark
8/3/2016,1.46,1.47,1.47,1.45,47700,0.00%,0.239123215,Stark
8/2/2016,1.46,1.47,1.53,1.46,650000,-0.68%,0.239123215,Stark
8/1/2016,1.47,1.5,1.5,1.47,137100,-1.34%,0.240783793,Stark
7/29/2016,1.49,1.51,1.51,1.49,209000,-0.67%,0.244104949,Stark
7/28/2016,1.5,1.5,1.5,1.5,81300,0.00%,0.245765526,Stark
7/27/2016,1.5,1.5,1.5,1.5,60200,-1.32%,0.245765526,Stark
7/26/2016,1.52,1.53,1.53,1.5,151500,0.00%,0.249086682,Stark
7/25/2016,1.52,1.53,1.53,1.5,153100,0.66%,0.249086682,Stark
7/22/2016,1.51,1.51,1.53,1.51,204000,0.67%,0.247426104,Stark
7/21/2016,1.5,1.52,1.53,1.5,285200,-1.96%,0.245765526,Stark
7/20/2016,1.53,1.52,1.53,1.5,750500,2.00%,0.25074726,Stark
7/15/2016,1.5,1.49,1.54,1.47,1490000,0.67%,0.245765526,Stark
7/14/2016,1.49,1.52,1.53,1.49,917200,0.00%,0.244104949,Stark
7/13/2016,1.49,1.49,1.49,1.47,448300,1.36%,0.244104949,Stark
7/12/2016,1.47,1.47,1.48,1.47,91900,0.00%,0.240783793,Stark
7/11/2016,1.47,1.49,1.5,1.47,232600,0.00%,0.240783793,Stark
7/8/2016,1.47,1.5,1.54,1.47,1040000,-2.65%,0.240783793,Stark
7/7/2016,1.51,1.5,1.52,1.5,79200,0.67%,0.247426104,Stark
7/6/2016,1.5,1.49,1.55,1.49,1420000,0.00%,0.245765526,Stark
7/5/2016,1.5,1.49,1.51,1.49,105100,0.67%,0.245765526,Stark
7/4/2016,1.49,1.5,1.5,1.47,119100,0.00%,0.244104949,Stark
6/30/2016,1.49,1.5,1.5,1.47,131300,-0.67%,0.244104949,Stark
6/29/2016,1.5,1.47,1.55,1.47,1180000,1.35%,0.245765526,Stark
6/28/2016,1.48,1.49,1.52,1.46,512500,0.00%,0.242444371,Stark
6/27/2016,1.48,1.48,1.58,1.48,1280000,-1.33%,0.242444371,Stark
6/24/2016,1.5,1.51,1.52,1.49,64800,0.67%,0.245765526,Stark
6/23/2016,1.49,1.56,1.57,1.49,905900,-3.87%,0.244104949,Stark
6/22/2016,1.55,1.54,1.58,1.54,606000,1.31%,0.254068416,Stark
6/21/2016,1.53,1.54,1.56,1.5,478900,0.00%,0.25074726,Stark
6/20/2016,1.53,1.55,1.55,1.52,28100,0.00%,0.25074726,Stark
6/17/2016,1.53,1.56,1.56,1.53,45500,0.00%,0.25074726,Stark
6/16/2016,1.53,1.52,1.57,1.52,51100,0.00%,0.25074726,Stark
6/15/2016,1.53,1.55,1.55,1.53,138600,-1.29%,0.25074726,Stark
6/14/2016,1.55,1.59,1.59,1.53,56600,-2.52%,0.254068416,Stark
6/13/2016,1.59,1.62,1.62,1.53,236100,-1.24%,0.260710727,Stark
6/10/2016,1.61,1.64,1.66,1.61,648800,0.00%,0.264031883,Stark
