วันเดือนปี,price,ราคาเปิด,สูงสุด,ต่ำสุด,vol,% เปลี่ยน_turtle,Norm_Price,stock
12/27/2017,1.216,1.201,1.223,1.186,117050,1.93%,0.027639791,Turtle
12/26/2017,1.193,1.208,1.208,1.193,62880,-1.24%,0.024710228,Turtle
12/25/2017,1.208,1.216,1.216,1.201,36340,-0.66%,0.026620813,Turtle
12/22/2017,1.216,1.201,1.216,1.193,69450,1.25%,0.027639791,Turtle
12/21/2017,1.201,1.223,1.223,1.201,2950,0.00%,0.025729206,Turtle
12/20/2017,1.201,1.201,1.208,1.201,27350,0.67%,0.025729206,Turtle
12/19/2017,1.193,1.216,1.216,1.193,81790,-1.89%,0.024710228,Turtle
12/18/2017,1.216,1.216,1.216,1.216,130,1.93%,0.027639791,Turtle
12/15/2017,1.193,1.193,1.193,1.193,31110,0.00%,0.024710228,Turtle
12/14/2017,1.193,1.208,1.208,1.193,43310,0.00%,0.024710228,Turtle
12/13/2017,1.193,1.186,1.216,1.186,14480,0.59%,0.024710228,Turtle
12/12/2017,1.186,1.201,1.208,1.186,78700,-1.82%,0.023818622,Turtle
12/8/2017,1.208,1.216,1.216,1.201,5230,-0.66%,0.026620813,Turtle
12/7/2017,1.216,1.216,1.216,1.208,64220,0.66%,0.027639791,Turtle
12/6/2017,1.208,1.193,1.208,1.186,47060,0.58%,0.026620813,Turtle
12/4/2017,1.201,1.216,1.216,1.186,166390,0.00%,0.025729206,Turtle
12/1/2017,1.201,1.201,1.231,1.193,1520000,0.67%,0.025729206,Turtle
11/30/2017,1.193,1.201,1.253,1.186,2890000,0.00%,0.024710228,Turtle
11/29/2017,1.193,1.186,1.208,1.186,57650,0.00%,0.024710228,Turtle
11/28/2017,1.193,1.201,1.201,1.193,2820,0.00%,0.024710228,Turtle
11/27/2017,1.193,1.216,1.216,1.193,1470,0.59%,0.024710228,Turtle
11/24/2017,1.186,1.193,1.201,1.186,85410,-0.59%,0.023818622,Turtle
11/23/2017,1.193,1.246,1.246,1.193,176450,-1.24%,0.024710228,Turtle
11/22/2017,1.208,1.223,1.246,1.186,698010,-0.66%,0.026620813,Turtle
11/21/2017,1.216,1.193,1.238,1.186,1310000,1.93%,0.027639791,Turtle
11/20/2017,1.193,1.201,1.216,1.186,84740,-0.67%,0.024710228,Turtle
11/17/2017,1.201,1.223,1.253,1.201,287860,1.26%,0.025729206,Turtle
11/16/2017,1.186,1.201,1.238,1.186,1090000,0.68%,0.023818622,Turtle
11/15/2017,1.178,1.186,1.186,1.171,210640,-1.92%,0.022799643,Turtle
11/14/2017,1.201,1.201,1.201,1.186,146810,0.00%,0.025729206,Turtle
11/13/2017,1.201,1.201,1.208,1.201,82730,0.00%,0.025729206,Turtle
11/10/2017,1.201,1.201,1.223,1.201,323930,-0.58%,0.025729206,Turtle
11/9/2017,1.208,1.208,1.268,1.193,5130000,3.78%,0.026620813,Turtle
11/8/2017,1.164,1.164,1.171,1.164,72400,-0.60%,0.021016431,Turtle
11/7/2017,1.171,1.171,1.171,1.164,100420,0.00%,0.021908037,Turtle
11/6/2017,1.171,1.164,1.171,1.164,126700,0.00%,0.021908037,Turtle
11/3/2017,1.171,1.171,1.171,1.171,270,0.60%,0.021908037,Turtle
11/2/2017,1.164,1.171,1.171,1.164,158350,-0.60%,0.021016431,Turtle
11/1/2017,1.171,1.171,1.171,1.171,140650,0.00%,0.021908037,Turtle
10/31/2017,1.171,1.186,1.186,1.171,33650,0.00%,0.021908037,Turtle
10/30/2017,1.171,1.171,1.171,1.171,138100,0.00%,0.021908037,Turtle
10/27/2017,1.171,1.186,1.186,1.171,157270,0.00%,0.021908037,Turtle
10/25/2017,1.171,1.186,1.186,1.171,37680,-0.59%,0.021908037,Turtle
10/24/2017,1.178,1.193,1.193,1.178,116650,0.00%,0.022799643,Turtle
10/20/2017,1.178,1.193,1.193,1.178,268160,-1.26%,0.022799643,Turtle
10/19/2017,1.193,1.171,1.238,1.171,2360000,1.88%,0.024710228,Turtle
10/18/2017,1.171,1.171,1.186,1.171,277540,-0.59%,0.021908037,Turtle
10/17/2017,1.178,1.178,1.193,1.171,41160,-1.26%,0.022799643,Turtle
10/16/2017,1.193,1.186,1.193,1.164,182350,2.49%,0.024710228,Turtle
10/12/2017,1.164,1.171,1.186,1.164,107800,-0.60%,0.021016431,Turtle
10/11/2017,1.171,1.171,1.186,1.164,205270,0.60%,0.021908037,Turtle
10/10/2017,1.164,1.186,1.186,1.164,208490,-1.19%,0.021016431,Turtle
10/9/2017,1.178,1.171,1.186,1.164,177650,-0.67%,0.022799643,Turtle
10/6/2017,1.186,1.164,1.193,1.164,9650,1.89%,0.023818622,Turtle
10/5/2017,1.164,1.164,1.208,1.164,1630000,0.69%,0.021016431,Turtle
10/4/2017,1.156,1.164,1.186,1.156,251930,-0.69%,0.019997453,Turtle
10/3/2017,1.164,1.156,1.178,1.156,155260,0.69%,0.021016431,Turtle
10/2/2017,1.156,1.156,1.164,1.156,28420,-0.69%,0.019997453,Turtle
9/29/2017,1.164,1.164,1.171,1.156,98550,0.00%,0.021016431,Turtle
9/28/2017,1.164,1.178,1.186,1.156,311330,-0.60%,0.021016431,Turtle
9/27/2017,1.171,1.156,1.171,1.156,98010,1.30%,0.021908037,Turtle
9/26/2017,1.156,1.156,1.164,1.156,276070,0.00%,0.019997453,Turtle
9/25/2017,1.156,1.156,1.171,1.149,247510,0.61%,0.019997453,Turtle
9/22/2017,1.149,1.156,1.156,1.149,259840,0.00%,0.019105846,Turtle
9/21/2017,1.149,1.141,1.156,1.141,159420,1.32%,0.019105846,Turtle
9/20/2017,1.134,1.149,1.149,1.126,78300,0.00%,0.017195262,Turtle
9/19/2017,1.134,1.126,1.134,1.119,47060,1.34%,0.017195262,Turtle
9/18/2017,1.119,1.126,1.141,1.119,41430,0.00%,0.015284677,Turtle
9/15/2017,1.119,1.126,1.141,1.119,104850,0.00%,0.015284677,Turtle
9/14/2017,1.119,1.126,1.141,1.119,147080,-0.62%,0.015284677,Turtle
9/13/2017,1.126,1.141,1.149,1.126,236240,-0.71%,0.016176283,Turtle
9/12/2017,1.134,1.134,1.134,1.126,16490,0.00%,0.017195262,Turtle
9/11/2017,1.134,1.126,1.134,1.126,27220,0.71%,0.017195262,Turtle
9/8/2017,1.126,1.126,1.134,1.126,27350,0.00%,0.016176283,Turtle
9/7/2017,1.126,1.141,1.141,1.126,90370,-0.71%,0.016176283,Turtle
9/6/2017,1.134,1.134,1.141,1.126,98280,0.71%,0.017195262,Turtle
9/5/2017,1.126,1.141,1.141,1.126,174700,-0.71%,0.016176283,Turtle
9/4/2017,1.134,1.134,1.134,1.134,34860,0.00%,0.017195262,Turtle
9/1/2017,1.134,1.149,1.149,1.126,279550,-1.90%,0.017195262,Turtle
8/31/2017,1.156,1.156,1.156,1.126,42500,1.31%,0.019997453,Turtle
8/30/2017,1.141,1.126,1.201,1.126,2420000,1.33%,0.018086868,Turtle
8/29/2017,1.126,1.141,1.141,1.126,55780,-0.71%,0.016176283,Turtle
8/28/2017,1.134,1.141,1.149,1.134,36200,0.71%,0.017195262,Turtle
8/25/2017,1.126,1.134,1.141,1.126,23060,0.00%,0.016176283,Turtle
8/24/2017,1.126,1.134,1.141,1.126,137970,0.00%,0.016176283,Turtle
8/23/2017,1.126,1.141,1.156,1.126,164110,0.00%,0.016176283,Turtle
8/22/2017,1.126,1.164,1.164,1.126,197090,0.00%,0.016176283,Turtle
8/21/2017,1.126,1.134,1.149,1.119,188920,0.63%,0.016176283,Turtle
8/18/2017,1.119,1.134,1.141,1.119,102700,-0.62%,0.015284677,Turtle
8/17/2017,1.126,1.134,1.164,1.119,496360,-1.31%,0.016176283,Turtle
8/16/2017,1.141,1.126,1.149,1.119,153250,1.97%,0.018086868,Turtle
8/15/2017,1.119,1.134,1.141,1.119,81920,0.00%,0.015284677,Turtle
8/11/2017,1.119,1.126,1.164,1.119,381320,-1.32%,0.015284677,Turtle
8/10/2017,1.134,1.134,1.149,1.126,297380,0.71%,0.017195262,Turtle
8/9/2017,1.126,1.126,1.171,1.126,1490000,0.00%,0.016176283,Turtle
8/8/2017,1.126,1.178,1.29,1.126,12360000,-4.41%,0.016176283,Turtle
8/7/2017,1.178,1.193,1.193,1.164,396870,0.60%,0.022799643,Turtle
8/4/2017,1.171,1.119,1.186,1.119,2140000,4.65%,0.021908037,Turtle
8/3/2017,1.119,1.126,1.149,1.119,89160,0.00%,0.015284677,Turtle
8/2/2017,1.119,1.126,1.126,1.119,74680,0.00%,0.015284677,Turtle
8/1/2017,1.119,1.149,1.149,1.119,214120,-1.32%,0.015284677,Turtle
7/31/2017,1.134,1.134,1.141,1.119,124290,1.34%,0.017195262,Turtle
7/27/2017,1.119,1.119,1.149,1.119,200040,0.00%,0.015284677,Turtle
7/26/2017,1.119,1.156,1.178,1.119,882230,-0.62%,0.015284677,Turtle
7/25/2017,1.126,1.119,1.208,1.089,1330000,3.40%,0.016176283,Turtle
7/24/2017,1.089,1.081,1.164,1.081,160490,0.00%,0.011463508,Turtle
7/21/2017,1.089,1.096,1.119,1.089,171620,-1.36%,0.011463508,Turtle
7/20/2017,1.104,1.104,1.104,1.089,3750,1.38%,0.013374092,Turtle
7/19/2017,1.089,1.104,1.111,1.089,14080,0.00%,0.011463508,Turtle
7/18/2017,1.089,1.111,1.111,1.089,55510,-0.64%,0.011463508,Turtle
7/17/2017,1.096,1.104,1.111,1.096,251930,-1.35%,0.012355114,Turtle
7/14/2017,1.111,1.119,1.119,1.104,82460,-0.71%,0.014265699,Turtle
7/13/2017,1.119,1.156,1.156,1.119,5630,-2.61%,0.015284677,Turtle
7/12/2017,1.149,1.134,1.149,1.119,420330,2.68%,0.019105846,Turtle
7/11/2017,1.119,1.119,1.126,1.119,55640,-1.32%,0.015284677,Turtle
7/7/2017,1.134,1.141,1.193,1.126,216940,-1.31%,0.017195262,Turtle
7/6/2017,1.149,1.141,1.149,1.134,52690,-0.61%,0.019105846,Turtle
7/5/2017,1.156,1.164,1.164,1.141,18100,0.00%,0.019997453,Turtle
7/4/2017,1.156,1.141,1.156,1.126,36200,1.31%,0.019997453,Turtle
7/3/2017,1.141,1.164,1.164,1.141,49070,0.62%,0.018086868,Turtle
6/30/2017,1.134,1.141,1.208,1.134,387220,0.00%,0.017195262,Turtle
6/29/2017,1.134,1.134,1.141,1.134,32450,-0.61%,0.017195262,Turtle
6/28/2017,1.141,1.149,1.156,1.141,11800,-0.70%,0.018086868,Turtle
6/27/2017,1.149,1.149,1.156,1.149,8980,-0.61%,0.019105846,Turtle
6/26/2017,1.156,1.156,1.156,1.141,96540,0.00%,0.019997453,Turtle
6/23/2017,1.156,1.171,1.171,1.149,37010,-1.87%,0.019997453,Turtle
6/22/2017,1.178,1.164,1.178,1.156,108330,1.20%,0.022799643,Turtle
6/21/2017,1.164,1.164,1.164,1.149,508420,0.00%,0.021016431,Turtle
6/20/2017,1.164,1.178,1.178,1.164,154320,-1.19%,0.021016431,Turtle
6/19/2017,1.178,1.171,1.178,1.171,492470,0.00%,0.022799643,Turtle
6/16/2017,1.178,1.186,1.186,1.178,54170,0.00%,0.022799643,Turtle
6/15/2017,1.178,1.193,1.193,1.178,105790,-1.26%,0.022799643,Turtle
6/14/2017,1.193,1.178,1.193,1.178,62350,1.27%,0.024710228,Turtle
6/13/2017,1.178,1.178,1.193,1.171,377030,-0.67%,0.022799643,Turtle
6/12/2017,1.186,1.171,1.186,1.164,27620,0.68%,0.023818622,Turtle
6/9/2017,1.178,1.186,1.186,1.171,107800,-1.26%,0.022799643,Turtle
6/8/2017,1.193,1.186,1.193,1.178,5090,0.00%,0.024710228,Turtle
6/7/2017,1.193,1.193,1.193,1.186,143060,0.00%,0.024710228,Turtle
6/6/2017,1.193,1.186,1.193,1.178,12600,0.59%,0.024710228,Turtle
6/5/2017,1.186,1.193,1.193,1.186,42640,-0.59%,0.023818622,Turtle
6/2/2017,1.193,1.186,1.193,1.186,32580,0.00%,0.024710228,Turtle
6/1/2017,1.193,1.193,1.193,1.178,12870,0.00%,0.024710228,Turtle
5/31/2017,1.193,1.178,1.193,1.164,135420,1.27%,0.024710228,Turtle
5/30/2017,1.178,1.186,1.193,1.178,32980,-0.67%,0.022799643,Turtle
5/29/2017,1.186,1.193,1.193,1.178,83130,-0.59%,0.023818622,Turtle
5/26/2017,1.193,1.186,1.208,1.186,208360,0.00%,0.024710228,Turtle
5/25/2017,1.193,1.193,1.201,1.164,320180,0.00%,0.024710228,Turtle
5/24/2017,1.193,1.186,1.193,1.186,21180,0.00%,0.024710228,Turtle
5/23/2017,1.193,1.178,1.193,1.178,24800,-0.67%,0.024710228,Turtle
5/22/2017,1.201,1.201,1.201,1.193,5090,0.00%,0.025729206,Turtle
5/19/2017,1.201,1.178,1.201,1.178,170550,2.56%,0.025729206,Turtle
5/18/2017,1.171,1.193,1.193,1.164,117180,-1.84%,0.021908037,Turtle
5/17/2017,1.193,1.201,1.208,1.193,162500,-0.67%,0.024710228,Turtle
5/16/2017,1.201,1.208,1.208,1.193,73880,-0.58%,0.025729206,Turtle
5/15/2017,1.208,1.208,1.208,1.171,241740,1.26%,0.026620813,Turtle
5/12/2017,1.193,1.119,1.193,1.119,372200,4.56%,0.024710228,Turtle
5/11/2017,1.141,1.216,1.216,1.141,1320000,-6.70%,0.018086868,Turtle
5/9/2017,1.223,1.283,1.283,1.216,762630,0.58%,0.028531397,Turtle
5/8/2017,1.216,1.201,1.238,1.193,563260,1.93%,0.027639791,Turtle
5/5/2017,1.193,1.171,1.208,1.171,399280,1.88%,0.024710228,Turtle
5/4/2017,1.171,1.178,1.208,1.171,372740,-0.59%,0.021908037,Turtle
5/3/2017,1.178,1.164,1.283,1.164,3590000,0.00%,0.022799643,Turtle
5/2/2017,1.178,1.193,1.193,1.164,61410,-1.26%,0.022799643,Turtle
4/28/2017,1.193,1.186,1.223,1.186,496360,0.59%,0.024710228,Turtle
4/27/2017,1.186,1.156,1.186,1.156,73470,2.60%,0.023818622,Turtle
4/26/2017,1.156,1.156,1.156,1.149,53770,0.00%,0.019997453,Turtle
4/25/2017,1.156,1.149,1.186,1.149,528130,-0.69%,0.019997453,Turtle
4/24/2017,1.164,1.171,1.193,1.164,673340,-0.60%,0.021016431,Turtle
4/21/2017,1.171,1.208,1.29,1.171,9300000,-3.06%,0.021908037,Turtle
4/20/2017,1.208,1.208,1.208,1.178,33650,0.00%,0.026620813,Turtle
4/19/2017,1.208,1.193,1.216,1.178,1340,-0.66%,0.026620813,Turtle
4/18/2017,1.216,1.208,1.216,1.208,130730,1.25%,0.027639791,Turtle
4/17/2017,1.201,1.193,1.201,1.178,25340,0.00%,0.025729206,Turtle
4/12/2017,1.201,1.193,1.216,1.156,36740,-1.23%,0.025729206,Turtle
4/11/2017,1.216,1.193,1.216,1.193,29360,0.00%,0.027639791,Turtle
4/10/2017,1.216,1.216,1.216,1.216,82190,0.00%,0.027639791,Turtle
4/7/2017,1.216,1.193,1.216,1.193,160890,1.25%,0.027639791,Turtle
4/5/2017,1.201,1.201,1.223,1.193,438170,-0.58%,0.025729206,Turtle
4/4/2017,1.208,1.231,1.231,1.201,379570,0.00%,0.026620813,Turtle
4/3/2017,1.208,1.216,1.223,1.201,359600,1.26%,0.026620813,Turtle
3/31/2017,1.193,1.126,1.208,1.119,895370,7.38%,0.024710228,Turtle
3/30/2017,1.111,1.111,1.126,1.111,54300,0.00%,0.014265699,Turtle
3/29/2017,1.111,1.126,1.126,1.104,122550,0.00%,0.014265699,Turtle
3/28/2017,1.111,1.149,1.149,1.111,53500,-3.31%,0.014265699,Turtle
3/27/2017,1.149,1.119,1.156,1.119,32310,2.04%,0.019105846,Turtle
3/24/2017,1.126,1.104,1.134,1.104,9790,-0.71%,0.016176283,Turtle
3/23/2017,1.134,1.149,1.149,1.111,100290,0.00%,0.017195262,Turtle
3/22/2017,1.134,1.104,1.134,1.104,800,1.34%,0.017195262,Turtle
3/21/2017,1.119,1.119,1.119,1.111,55110,0.00%,0.015284677,Turtle
3/20/2017,1.119,1.096,1.119,1.096,37680,2.10%,0.015284677,Turtle
3/17/2017,1.096,1.104,1.104,1.096,25470,0.00%,0.012355114,Turtle
3/16/2017,1.096,1.104,1.104,1.089,75350,0.00%,0.012355114,Turtle
3/15/2017,1.096,1.096,1.104,1.089,49070,-0.72%,0.012355114,Turtle
3/14/2017,1.104,1.134,1.134,1.081,98550,0.00%,0.013374092,Turtle
3/13/2017,1.104,1.111,1.126,1.104,56040,-0.63%,0.013374092,Turtle
3/10/2017,1.111,1.134,1.149,1.111,244420,-3.31%,0.014265699,Turtle
3/9/2017,1.149,1.134,1.149,1.126,83400,1.32%,0.019105846,Turtle
3/8/2017,1.134,1.141,1.156,1.134,38880,-1.31%,0.017195262,Turtle
3/7/2017,1.149,1.171,1.171,1.141,56310,1.32%,0.019105846,Turtle
3/6/2017,1.134,1.141,1.141,1.134,30170,-1.90%,0.017195262,Turtle
3/3/2017,1.156,1.164,1.164,1.149,69720,0.00%,0.019997453,Turtle
3/2/2017,1.156,1.134,1.156,1.134,34190,0.61%,0.019997453,Turtle
3/1/2017,1.149,1.119,1.156,1.119,78030,0.70%,0.019105846,Turtle
2/28/2017,1.141,1.149,1.164,1.141,87820,-1.30%,0.018086868,Turtle
2/27/2017,1.156,1.178,1.186,1.134,81920,-1.87%,0.019997453,Turtle
2/24/2017,1.178,1.164,1.186,1.156,44920,0.60%,0.022799643,Turtle
2/23/2017,1.171,1.171,1.171,1.164,25210,0.00%,0.021908037,Turtle
2/22/2017,1.171,1.178,1.193,1.164,187170,0.00%,0.021908037,Turtle
2/21/2017,1.171,1.208,1.223,1.164,315080,-3.06%,0.021908037,Turtle
2/20/2017,1.208,1.208,1.208,1.178,39820,1.26%,0.026620813,Turtle
2/17/2017,1.193,1.178,1.193,1.178,41430,1.27%,0.024710228,Turtle
2/16/2017,1.178,1.193,1.193,1.178,28420,0.60%,0.022799643,Turtle
2/15/2017,1.171,1.178,1.186,1.171,76560,-0.59%,0.021908037,Turtle
2/14/2017,1.178,1.186,1.193,1.171,190120,-0.67%,0.022799643,Turtle
2/10/2017,1.186,1.186,1.186,1.178,110880,-0.59%,0.023818622,Turtle
2/9/2017,1.193,1.171,1.193,1.171,394460,0.00%,0.024710228,Turtle
2/8/2017,1.193,1.193,1.201,1.193,58860,0.00%,0.024710228,Turtle
2/7/2017,1.193,1.208,1.223,1.186,330770,-1.89%,0.024710228,Turtle
2/6/2017,1.216,1.208,1.253,1.208,46390,0.00%,0.027639791,Turtle
2/3/2017,1.216,1.246,1.246,1.216,17430,-1.22%,0.027639791,Turtle
2/2/2017,1.231,1.216,1.231,1.216,74680,0.65%,0.029550376,Turtle
2/1/2017,1.223,1.253,1.253,1.223,283310,-2.39%,0.028531397,Turtle
1/31/2017,1.253,1.253,1.268,1.223,198840,1.79%,0.032352567,Turtle
1/30/2017,1.231,1.223,1.275,1.208,547970,1.23%,0.029550376,Turtle
1/27/2017,1.216,1.208,1.216,1.186,141180,0.66%,0.027639791,Turtle
1/26/2017,1.208,1.216,1.223,1.208,790920,-1.23%,0.026620813,Turtle
1/25/2017,1.223,1.238,1.238,1.216,167060,-1.21%,0.028531397,Turtle
1/24/2017,1.238,1.26,1.26,1.238,270840,-1.20%,0.030441982,Turtle
1/23/2017,1.253,1.231,1.26,1.208,904220,1.21%,0.032352567,Turtle
1/20/2017,1.238,1.246,1.26,1.231,401700,0.00%,0.030441982,Turtle
1/19/2017,1.238,1.268,1.268,1.238,288940,-1.75%,0.030441982,Turtle
1/18/2017,1.26,1.29,1.305,1.26,554810,-1.79%,0.033244173,Turtle
1/17/2017,1.283,1.29,1.32,1.268,453580,-0.54%,0.036173736,Turtle
1/16/2017,1.29,1.305,1.328,1.283,777780,-1.15%,0.037065342,Turtle
1/13/2017,1.305,1.29,1.357,1.283,1760000,1.16%,0.038975927,Turtle
1/12/2017,1.29,1.313,1.343,1.283,632710,-0.62%,0.037065342,Turtle
1/11/2017,1.298,1.328,1.335,1.298,493140,-1.67%,0.03808432,Turtle
1/10/2017,1.32,1.343,1.365,1.298,938140,-1.71%,0.040886511,Turtle
1/9/2017,1.343,1.454,1.536,1.343,8770000,6.59%,0.043816074,Turtle
1/6/2017,1.26,1.268,1.305,1.208,3170000,1.12%,0.033244173,Turtle
1/5/2017,1.246,1.164,1.365,1.164,9770000,7.04%,0.03146096,Turtle
1/4/2017,1.164,1.156,1.171,1.156,45450,-0.60%,0.021016431,Turtle
12/30/2016,1.171,1.156,1.186,1.156,371260,1.91%,0.021908037,Turtle
12/29/2016,1.149,1.134,1.149,1.134,71060,1.32%,0.019105846,Turtle
12/28/2016,1.134,1.141,1.149,1.134,135420,0.00%,0.017195262,Turtle
12/27/2016,1.134,1.171,1.178,1.126,273920,-2.58%,0.017195262,Turtle
12/26/2016,1.164,1.178,1.178,1.156,298460,-0.60%,0.021016431,Turtle
12/23/2016,1.171,1.216,1.223,1.171,719860,-3.06%,0.021908037,Turtle
12/22/2016,1.208,1.178,1.387,1.126,4750000,3.78%,0.026620813,Turtle
12/21/2016,1.164,1.193,1.208,1.156,291890,2.02%,0.021016431,Turtle
12/20/2016,1.141,1.149,1.178,1.141,129920,-1.30%,0.018086868,Turtle
12/19/2016,1.156,1.126,1.193,1.126,896980,3.31%,0.019997453,Turtle
12/16/2016,1.119,1.089,1.126,1.089,385610,3.52%,0.015284677,Turtle
12/15/2016,1.081,1.081,1.081,1.074,232490,-0.73%,0.010444529,Turtle
12/14/2016,1.089,1.096,1.096,1.081,148290,-1.36%,0.011463508,Turtle
12/13/2016,1.104,1.111,1.119,1.081,472890,-1.34%,0.013374092,Turtle
12/9/2016,1.119,1.104,1.216,1.104,1670000,1.36%,0.015284677,Turtle
12/8/2016,1.104,1.096,1.171,1.089,249790,0.00%,0.013374092,Turtle
12/7/2016,1.104,1.119,1.119,1.104,28160,-1.34%,0.013374092,Turtle
12/6/2016,1.119,1.104,1.119,1.096,32710,0.72%,0.015284677,Turtle
12/2/2016,1.111,1.119,1.126,1.096,88220,-0.71%,0.014265699,Turtle
12/1/2016,1.119,1.134,1.141,1.119,73740,-1.32%,0.015284677,Turtle
11/30/2016,1.134,1.134,1.134,1.134,130,0.71%,0.017195262,Turtle
11/29/2016,1.126,1.134,1.134,1.126,38210,0.00%,0.016176283,Turtle
11/28/2016,1.126,1.156,1.156,1.126,65700,-1.31%,0.016176283,Turtle
11/25/2016,1.141,1.134,1.171,1.126,133540,-0.70%,0.018086868,Turtle
11/24/2016,1.149,1.156,1.156,1.119,23060,2.04%,0.019105846,Turtle
11/23/2016,1.126,1.134,1.156,1.126,7910,0.00%,0.016176283,Turtle
11/22/2016,1.126,1.126,1.178,1.104,160490,-0.71%,0.016176283,Turtle
11/21/2016,1.134,1.119,1.134,1.104,21050,1.34%,0.017195262,Turtle
11/18/2016,1.119,1.119,1.126,1.104,72670,-0.62%,0.015284677,Turtle
11/17/2016,1.126,1.149,1.149,1.104,125090,-1.31%,0.016176283,Turtle
11/16/2016,1.141,1.216,1.216,1.141,291890,-5.00%,0.018086868,Turtle
11/14/2016,1.201,1.201,1.201,1.186,79240,0.00%,0.025729206,Turtle
11/11/2016,1.201,1.223,1.223,1.201,24540,-0.58%,0.025729206,Turtle
11/10/2016,1.208,1.216,1.223,1.208,49210,0.58%,0.026620813,Turtle
11/9/2016,1.201,1.223,1.223,1.201,97880,-1.23%,0.025729206,Turtle
11/8/2016,1.216,1.231,1.238,1.216,245360,-0.57%,0.027639791,Turtle
11/7/2016,1.223,1.238,1.268,1.201,593830,-1.21%,0.028531397,Turtle
11/4/2016,1.238,1.253,1.253,1.231,118120,0.00%,0.030441982,Turtle
11/3/2016,1.238,1.253,1.253,1.238,144400,0.00%,0.030441982,Turtle
11/2/2016,1.238,1.26,1.268,1.238,182210,-1.75%,0.030441982,Turtle
11/1/2016,1.26,1.268,1.268,1.231,160760,0.56%,0.033244173,Turtle
10/31/2016,1.253,1.253,1.26,1.223,203400,0.00%,0.032352567,Turtle
10/28/2016,1.253,1.26,1.283,1.253,191860,-1.18%,0.032352567,Turtle
10/27/2016,1.268,1.372,1.372,1.246,764380,-2.31%,0.034263151,Turtle
10/26/2016,1.298,1.305,1.656,1.253,2280000,-7.42%,0.03808432,Turtle
10/25/2016,1.402,1.223,1.402,1.208,555220,16.06%,0.051331041,Turtle
10/21/2016,1.208,1.134,1.208,1.134,273650,7.28%,0.026620813,Turtle
10/20/2016,1.126,1.126,1.156,1.111,381180,2.74%,0.016176283,Turtle
10/19/2016,1.096,1.096,1.111,1.067,197090,2.72%,0.012355114,Turtle
10/18/2016,1.067,1.081,1.096,1.067,124960,-1.30%,0.008661317,Turtle
10/17/2016,1.081,1.044,1.081,1.029,407730,3.54%,0.010444529,Turtle
10/14/2016,1.044,1.059,1.081,0.977,751370,4.50%,0.005731754,Turtle
10/13/2016,0.999,1.126,1.141,0.985,2630000,-28.39%,0,Turtle
10/6/2016,1.395,1.417,1.417,1.387,905160,-1.06%,0.050439434,Turtle
10/5/2016,1.41,1.395,1.454,1.38,1650000,1.66%,0.052350019,Turtle
10/4/2016,1.387,1.41,1.439,1.387,499170,-1.07%,0.049420456,Turtle
10/3/2016,1.402,1.417,1.454,1.387,150300,0.50%,0.051331041,Turtle
9/30/2016,1.395,1.447,1.454,1.387,289610,-3.59%,0.050439434,Turtle
9/29/2016,1.447,1.454,1.462,1.439,304360,0.00%,0.057062795,Turtle
9/28/2016,1.447,1.447,1.469,1.447,208360,0.00%,0.057062795,Turtle
9/27/2016,1.447,1.462,1.484,1.447,1150000,-1.03%,0.057062795,Turtle
9/26/2016,1.462,1.462,1.477,1.462,257700,0.00%,0.058973379,Turtle
9/23/2016,1.462,1.477,1.477,1.447,529610,-0.48%,0.058973379,Turtle
9/22/2016,1.469,1.492,1.551,1.469,9460000,-1.54%,0.059864985,Turtle
9/21/2016,1.492,1.462,1.536,1.462,1750000,2.05%,0.062794548,Turtle
9/20/2016,1.462,1.492,1.507,1.462,857290,-1.48%,0.058973379,Turtle
9/19/2016,1.484,1.522,1.581,1.484,1670000,0.00%,0.06177557,Turtle
9/16/2016,1.484,1.551,1.551,1.484,578950,0.00%,0.06177557,Turtle
9/15/2016,1.484,1.477,1.507,1.469,229670,0.47%,0.06177557,Turtle
9/14/2016,1.477,1.492,1.492,1.469,321790,-0.47%,0.060883964,Turtle
9/13/2016,1.484,1.507,1.536,1.484,521030,-0.54%,0.06177557,Turtle
9/12/2016,1.492,1.551,1.566,1.492,500510,-4.73%,0.062794548,Turtle
9/9/2016,1.566,1.566,1.671,1.522,657780,-0.95%,0.072220099,Turtle
9/8/2016,1.581,1.775,1.775,1.581,1200000,-7.05%,0.074130684,Turtle
9/7/2016,1.701,1.611,1.73,1.596,1810000,6.58%,0.089415361,Turtle
9/6/2016,1.596,1.581,1.626,1.581,280490,0.95%,0.076041269,Turtle
9/5/2016,1.581,1.611,1.611,1.566,624000,-3.66%,0.074130684,Turtle
9/2/2016,1.641,1.641,1.641,1.611,90370,0.00%,0.081773023,Turtle
9/1/2016,1.641,1.671,1.701,1.641,269760,-2.67%,0.081773023,Turtle
8/31/2016,1.686,1.686,1.715,1.671,158610,0.90%,0.087504776,Turtle
8/30/2016,1.671,1.775,1.775,1.671,824850,-1.76%,0.085594192,Turtle
8/29/2016,1.701,1.611,1.79,1.611,3080000,6.58%,0.089415361,Turtle
8/26/2016,1.596,1.611,1.626,1.596,189590,0.95%,0.076041269,Turtle
8/25/2016,1.581,1.596,1.641,1.581,202190,0.00%,0.074130684,Turtle
8/24/2016,1.581,1.596,1.596,1.581,4020,-0.94%,0.074130684,Turtle
8/23/2016,1.596,1.581,1.611,1.581,150570,0.00%,0.076041269,Turtle
